split,citation,mention_count_in_split,pattern_covered,family,subfamily,pattern,present_in_laws_de_source,present_in_laws_de_text,present_in_court_source,present_in_court_text,present_in_source_column_any,present_as_text_reference_any,present_in_any_extracted,text_reference_only_any
train,Art. 64 Abs. 1 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 13b Abs. 1 URG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 13 URG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 13b URG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 13 Abs. 3 URG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 19 LugÜ,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 115 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 11 PrHG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 19 UVV,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 11 Abs. 1 UVG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 1 Abs. 1 HVUV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 955 ZGB,3,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 81 Abs. 3 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 967 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 93 GBV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 31 GBV,1,True,law,statute_article,statute_article,False,True,False,False,False,True,True,True
train,Art. 32 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 5 Abs. 2 LugÜ,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 82 BGG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 9 RPG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 87 Abs. 1 BGG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 86 Abs. 3 BGG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 77 BGG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 191 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 98 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 100 Abs. 2 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 59 Abs. 1 LugÜ,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 20 Abs. 1 IPRG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 98 IPRG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 98 Abs. 2 IPRG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 102 Abs. 2 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 715 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 102 Abs. 3 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 975 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 11 OR,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 92 SVG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 47 Abs. 1 BankG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 190 DBG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 186 DBG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 477 ZGB,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 491 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 492a ZGB,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 492a Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 55 Abs. 4 MSchG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 48 Abs. 4 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 3 KFG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 653 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 221 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 222 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 665 Abs. 3 ZGB,2,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 22 Abs. 1 ATSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 942 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 94 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 2 Abs. 1 AVIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 3 Abs. 2 AHVG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 8 AVIG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 8 Abs. 1 AVIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 13 Abs. 1 AVIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 9 Abs. 3 AVIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 13 Abs. 2 AVIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 27 Abs. 4 AVIG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 16 Abs. 1 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 7 Abs. 1 StHG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 8 Abs. 2 SVKG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 9 SVKG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 12 SVKG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 18m EBG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 665 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 65 GBV,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 13 Abs. 2 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 38 VAG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 4 Abs. 1 VAG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 33 Abs. 3 VAG,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 33 JStG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 69 StGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 69 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 42 Abs. 1 AIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 49 AIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 42 Abs. 2 AIG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 42 AIG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 137 Abs. 5 WRV,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 34 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 34 Abs. 2 StGB,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 93 SchKG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 36 Abs. 2 DBG,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 17 Abs. 1 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 36 Abs. 1 DBG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 20 IPRG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 24 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 23 Abs. 1 IPRG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 87 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 96 IPRG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 96 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 91 Abs. 2 IPRG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 112 Abs. 2 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 31 Abs. 1 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 212 Abs. 3 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 123 Abs. 1 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 57 Abs. 1 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 19 Abs. 2 EOG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 31 FINMAG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 66 FINIG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 61 Abs. 1 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 59 Abs. 1 SVG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 34 Abs. 2 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 35 Abs. 4 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 35 Abs. 6 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 63 Abs. 2 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 58 Abs. 4 SVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 45 OR,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 14 VVG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 14 Abs. 1 VVG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 59 Abs. 3 VVG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 106 Abs. 2 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 110 Abs. 3 StGB,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 55b Abs. 2 USG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 10a USG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 960a Abs. 3 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 63 Abs. 1 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 62 Abs. 2 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 712c ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 177 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 178 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 182 Abs. 1 IPRG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 706 Abs. 2 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 41 LFG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 197 ZGB,2,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 149 Abs. 2 SchKG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 77 Abs. 1 SchKG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 69 Abs. 2 SchKG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 108 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 19 Abs. 2 URG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 20 Abs. 2 URG,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 33a IRSV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 74a IRSG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 74a Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 74a Abs. 3 IRSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 80p IRSG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 96 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 95 Abs. 1 IRSG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 11 TEVG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 2 SRVG,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 2 Abs. 1 FINIG,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 5 Abs. 1 FINIG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 80 Abs. 4 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 54 Abs. 4 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 85 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 966 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 87 Abs. 2 GBV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 87 Abs. 3 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 26 Abs. 3 IRSV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 65a IRSG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 26 Abs. 2 IRSV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 65a Abs. 1 IRSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 65a Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 65a Abs. 3 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 80e Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 29 GSchG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 30 GSchG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 31 GSchG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 31 Abs. 1 GSchG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 31 Abs. 2 GSchG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 32 GSchG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 33 Abs. 1 GSchG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 33 Abs. 3 GSchG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 33 GSchG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 668 ZGB,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 667 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 668 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 668 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,True,False,False,True,True,True,False
train,Art. 2 Abs. 1 BankV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 5 IPRG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 5 Abs. 1 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 6 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 5 Abs. 3 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 116 IPRG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 3 IPRG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 112 IPRG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 113 IPRG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 237 StPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 127 Abs. 3 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 83 AsylG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 12 BV,2,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 82 Abs. 4 AsylG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 90 Abs. 4 SVG,2,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 30 Abs. 1 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 30 Abs. 3 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 30 Abs. 2 DBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 49 Abs. 1 ATSG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 51 ATSG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 100 Abs. 1 AVIG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 40e Abs. 2 OR,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 40d Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 725 Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 725 Abs. 3 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 50 Abs. 1 AIG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 50 Abs. 2 AIG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 48 VwVG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 5 Abs. 1 EBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 6 Abs. 1 EBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 5 Abs. 4 EBG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 8a Abs. 1 EBG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 6 Abs. 4 EBG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 18 EBG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 18w EBG,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 8 Abs. 2 EBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,BGE 138 III 570 E. 4.2.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 121 Abs. 5 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 121 Abs. 3 BV,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 61 Abs. 1 AIG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 4 BGFA,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 8 Abs. 1 BGFA,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,BGE 136 IV 1 E. 2.6.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 36 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 50 OR,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 62 URG,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 793 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 857 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 857 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 861 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 144 GBV,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 967 OR,1,True,law,statute_article,statute_article,False,True,False,True,False,True,True,True
train,Art. 864 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 967 Abs. 2 OR,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 801 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 152 GBV,1,True,law,statute_article,statute_article,False,True,False,False,False,True,True,True
train,Art. 854 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 814 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 734 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 131 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 964 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 972 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 91 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 948 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 37 Abs. 2 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 131 GBV,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 132 Abs. 3 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 91 Abs. 3 GBV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,BGE 129 III 216 E. 3.3.2,1,True,court,bge,court_bge,False,False,True,True,True,True,True,False
train,Art. 6 Abs. 3 JStPO,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 7 Abs. 1 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 20a IRSG,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 7 Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 70 IRSG,1,True,law,statute_article,statute_article,False,True,False,False,False,True,True,True
train,Art. 70 Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 58 Abs. 2 IRSG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 712g Abs. 4 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 80 Abs. 1 GBV,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 712h Abs. 3 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 741 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 741 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 741 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 765 Abs. 1 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 5 Abs. 1 URG,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 24a URG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 350 Abs. 2 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 341 Abs. 3 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 474 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 113 Abs. 3 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 522 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 82 ZGB,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 52 Abs. 2 ZGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 18 Abs. 1 SchKG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 72 Abs. 2 BGG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 19 SchKG,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 100 Abs. 2 BGG,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 11 Abs. 2 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 12 Abs. 3 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 418d Abs. 1 OR,1,True,law,statute_article,statute_article,True,False,False,False,True,False,True,False
train,Art. 89 Abs. 1 StGB,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 95 Abs. 5 StGB,1,True,law,statute_article,statute_article,True,True,False,True,True,True,True,False
train,Art. 62a Abs. 1 StGB,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 204 ZGB,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 70 Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 69 Abs. 1 StPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 70 StPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 30 Abs. 3 BV,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 183 ZPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 169 ZPO,1,True,law,statute_article,statute_article,True,False,False,True,True,True,True,False
train,Art. 190 Abs. 2 ZPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
train,Art. 177 Abs. 1 ZPO,1,True,law,statute_article,statute_article,False,False,False,False,False,False,False,False
train,Art. 158 ZPO,1,True,law,statute_article,statute_article,False,False,False,True,False,True,True,True
